timestamp,payment_id,amount,country_risk_score,failed_logins,transaction_hour,is_new_device,fraud_probability
2026-02-02T19:52:16.094440,1558,1200,0.26,1,20,1,0.7
2026-02-02T19:52:16.111321,297,1200,0.64,2,15,0,0.73
2026-02-02T19:52:19.006412,1402,200,0.53,0,1,0,0.49
2026-02-02T19:52:19.098639,1559,1200,0.89,0,14,0,0.49
2026-02-02T19:52:19.110103,298,900,0.44,1,15,1,0.9
2026-02-02T19:52:22.001963,1403,900,0.8,2,0,1,0.99
2026-02-02T19:52:22.100667,1560,200,0.49,3,20,1,0.96
2026-02-02T19:52:22.110580,299,900,0.85,3,0,1,1.0
2026-02-02T19:52:25.003800,1404,200,0.26,6,8,1,0.72
2026-02-02T19:52:25.097895,1561,500,0.56,1,14,1,0.96
2026-02-02T19:52:25.109288,300,500,0.62,3,10,0,0.74
2026-02-02T19:52:28.003473,1405,500,0.93,3,13,0,0.74
2026-02-02T19:52:28.102620,1562,1200,0.6,4,7,1,0.99
2026-02-02T19:52:28.119485,301,2500,0.86,2,16,1,0.98
2026-02-02T19:52:31.004933,1406,500,0.25,4,3,0,0.49
2026-02-02T19:52:31.105870,1563,900,0.91,1,9,1,0.96
2026-02-02T19:52:31.117428,302,2500,0.43,4,18,0,0.68
2026-02-02T19:52:34.003035,1407,500,0.57,4,18,1,0.99
2026-02-02T19:52:34.102168,1564,200,0.9,3,20,0,0.73
2026-02-02T19:52:34.115615,303,200,0.15,0,3,0,0.23
2026-02-02T19:52:37.011728,1408,2500,0.15,3,13,0,0.48
2026-02-02T19:52:37.107875,1565,2500,0.47,6,13,1,0.97
2026-02-02T19:52:37.118308,304,1800,0.91,0,10,0,0.49
2026-02-02T19:52:40.005746,1409,200,0.98,1,21,1,0.95
2026-02-02T19:52:40.107794,1566,500,0.14,1,1,0,0.46
2026-02-02T19:52:40.118273,305,500,0.94,1,6,1,0.97
2026-02-02T19:52:43.007381,1410,2500,0.87,6,9,0,0.74
2026-02-02T19:52:43.108185,1567,500,0.98,5,15,0,0.74
2026-02-02T19:52:43.121797,306,900,0.72,0,12,1,0.74
2026-02-02T19:52:46.009806,1411,1200,0.13,6,6,0,0.49
2026-02-02T19:52:46.111749,1568,500,0.82,0,14,1,0.74
2026-02-02T19:52:46.126727,307,900,0.25,5,4,0,0.49
2026-02-02T19:52:49.013674,1412,2500,0.27,5,1,0,0.49
2026-02-02T19:52:49.111143,1569,900,0.42,0,21,1,0.67
2026-02-02T19:52:49.123144,308,200,1.0,3,11,0,0.73
2026-02-02T19:52:52.016192,1413,200,0.43,3,14,0,0.67
2026-02-02T19:52:52.111768,1570,2500,0.71,3,8,0,0.74
2026-02-02T19:52:52.125761,309,900,0.4,4,23,0,0.54
2026-02-02T19:52:55.013498,1414,2500,0.52,2,18,1,0.98
2026-02-02T19:52:55.115583,1571,1800,0.89,3,20,0,0.74
2026-02-02T19:52:55.127568,310,500,0.74,4,2,1,1.0
2026-02-02T19:52:58.018680,1415,2500,0.42,4,13,1,0.92
2026-02-02T19:52:58.119342,1572,2500,0.78,1,17,1,0.96
2026-02-02T19:52:58.131758,311,900,0.31,3,12,1,0.73
2026-02-02T19:53:01.020287,1416,200,0.55,2,10,1,0.97
2026-02-02T19:53:01.117047,1573,200,0.62,6,5,0,0.74
2026-02-02T19:53:01.133255,312,2500,0.75,5,7,0,0.74
2026-02-02T19:53:04.022112,1417,1800,0.82,4,14,0,0.74
2026-02-02T19:53:04.120738,1574,1200,0.59,6,20,1,0.99
2026-02-02T19:53:04.131887,313,1800,0.85,6,6,0,0.75
2026-02-02T19:53:07.019909,1418,200,0.4,5,10,0,0.53
2026-02-02T19:53:07.123519,1575,1200,0.97,1,21,1,0.96
2026-02-02T19:53:07.136096,314,200,0.13,5,22,0,0.47
2026-02-02T19:53:10.023800,1419,1200,0.78,6,12,0,0.74
2026-02-02T19:53:10.125431,1576,1800,0.63,1,14,1,0.96
2026-02-02T19:53:10.136246,315,900,0.64,0,9,1,0.74
2026-02-02T19:53:13.027731,1420,2500,0.84,0,8,1,0.74
2026-02-02T19:53:13.126115,1577,1800,0.35,3,1,1,0.74
2026-02-02T19:53:13.139353,316,200,0.42,3,16,1,0.91
2026-02-02T19:53:16.031251,1421,200,0.98,0,15,0,0.48
2026-02-02T19:53:16.123833,1578,2500,0.94,5,5,0,0.75
2026-02-02T19:53:16.137435,317,2500,0.84,0,3,1,0.75
2026-02-02T19:53:19.028919,1422,1800,0.96,5,18,1,0.99
2026-02-02T19:53:19.125162,1579,200,0.39,1,22,0,0.5
2026-02-02T19:53:19.136712,318,2500,0.59,2,13,0,0.73
2026-02-02T19:53:22.044128,1423,1800,0.28,4,2,0,0.49
2026-02-02T19:53:22.134734,1580,1800,0.51,5,8,0,0.74
2026-02-02T19:53:22.149293,319,1200,0.5,4,7,1,0.97
2026-02-02T19:53:25.030121,1424,1200,0.35,5,12,0,0.48
2026-02-02T19:53:25.127078,1581,1800,0.26,1,17,1,0.7
2026-02-02T19:53:25.138231,320,1200,0.79,1,7,1,0.96
2026-02-02T19:53:28.050214,1425,2500,0.53,0,17,1,0.74
2026-02-02T19:53:28.135611,1582,900,0.83,5,2,1,1.0
2026-02-02T19:53:28.149545,321,900,0.54,6,14,1,0.99
2026-02-02T19:53:31.037226,1426,200,0.21,2,9,0,0.46
2026-02-02T19:53:31.129121,1583,500,0.25,3,4,0,0.49
2026-02-02T19:53:31.140775,322,200,0.55,0,22,0,0.48
2026-02-02T19:53:34.039780,1427,500,0.49,3,11,1,0.97
2026-02-02T19:53:34.134989,1584,1200,0.5,6,2,0,0.73
2026-02-02T19:53:34.146921,323,900,0.35,0,12,1,0.48
2026-02-02T19:53:37.040605,1428,1200,0.64,2,9,0,0.73
2026-02-02T19:53:37.154058,1585,2500,0.28,1,23,0,0.45
2026-02-02T19:53:37.166456,324,200,0.13,4,4,1,0.73
2026-02-02T19:53:40.040364,1429,500,0.15,0,4,0,0.24
2026-02-02T19:53:40.155201,325,1200,0.28,3,16,1,0.73
2026-02-02T19:53:40.166819,1586,500,0.78,1,13,1,0.96
2026-02-02T19:53:43.043319,1430,200,0.14,5,14,0,0.47
2026-02-02T19:53:43.156681,326,200,0.81,0,20,0,0.48
2026-02-02T19:53:43.168854,1587,2500,0.25,4,19,0,0.48
2026-02-02T19:53:46.041270,1431,1800,0.51,4,17,0,0.74
2026-02-02T19:53:46.153365,327,500,0.23,5,2,1,0.74
2026-02-02T19:53:46.164368,1588,2500,0.74,1,21,1,0.96
2026-02-02T19:53:49.040754,1432,2500,0.33,1,10,1,0.7
2026-02-02T19:53:49.161808,328,1200,0.42,0,1,0,0.43
2026-02-02T19:53:49.175628,1589,1200,0.77,5,23,1,0.99
2026-02-02T19:53:52.043236,1433,200,0.37,3,9,1,0.75
2026-02-02T19:53:52.157785,329,900,0.68,2,17,1,0.98
2026-02-02T19:53:52.167122,1590,1200,0.17,4,19,1,0.73
2026-02-02T19:53:55.046567,1434,500,0.13,0,12,1,0.48
2026-02-02T19:53:55.161401,330,2500,0.72,3,7,1,0.99
2026-02-02T19:53:55.175231,1591,1800,0.29,4,21,1,0.73
2026-02-02T19:53:58.048567,1435,500,0.88,5,18,0,0.74
2026-02-02T19:53:58.167823,1592,200,0.64,5,11,0,0.73
2026-02-02T19:53:58.181738,331,900,0.51,4,17,1,0.99
2026-02-02T19:54:01.058392,1436,900,0.51,6,8,0,0.74
2026-02-02T19:54:01.179357,332,1800,0.95,3,3,0,0.75
2026-02-02T19:54:01.192959,1593,2500,0.91,2,1,1,0.99
2026-02-02T19:54:04.052676,1437,2500,0.98,1,23,0,0.71
2026-02-02T19:54:04.165219,333,900,0.14,3,3,1,0.74
2026-02-02T19:54:04.174062,1594,2500,0.27,3,1,1,0.74
2026-02-02T19:54:07.054525,1438,900,0.97,0,19,1,0.74
2026-02-02T19:54:07.169777,1595,500,0.92,1,11,0,0.71
2026-02-02T19:54:07.179512,334,1200,0.51,1,23,1,0.96
2026-02-02T19:54:10.051962,1439,900,0.42,6,18,1,0.92
2026-02-02T19:54:10.166595,1596,2500,0.64,1,20,1,0.96
2026-02-02T19:54:10.177980,335,200,0.39,0,20,1,0.53
2026-02-02T19:54:13.053077,1440,200,0.43,2,15,1,0.91
2026-02-02T19:54:13.169554,1597,200,0.84,3,4,0,0.74
2026-02-02T19:54:13.182837,336,1800,0.6,2,6,1,0.99
2026-02-02T19:54:16.054014,1441,200,0.98,1,1,0,0.71
2026-02-02T19:54:16.173509,1598,1800,0.78,0,19,0,0.49
2026-02-02T19:54:16.183117,337,1200,0.53,0,7,0,0.49
2026-02-02T19:54:19.076084,1442,1200,0.41,5,18,1,0.92
2026-02-02T19:54:19.181841,338,1800,0.54,3,15,0,0.74
2026-02-02T19:54:19.194059,1599,900,0.49,3,23,0,0.72
2026-02-02T19:54:22.057597,1443,500,0.1,5,20,0,0.48
2026-02-02T19:54:22.175914,339,200,0.19,4,4,0,0.48
2026-02-02T19:54:22.188297,1600,2500,0.91,2,13,1,0.98
2026-02-02T19:54:25.063195,1444,500,0.89,6,1,1,1.0
2026-02-02T19:54:25.178583,1601,900,0.68,4,4,1,1.0
2026-02-02T19:54:25.190309,340,900,0.78,1,9,1,0.96
2026-02-02T19:54:28.063292,1445,2500,0.55,1,8,1,0.96
2026-02-02T19:54:28.181711,1602,1800,0.45,1,20,0,0.65
2026-02-02T19:54:28.194536,341,2500,0.95,1,12,0,0.71
2026-02-02T19:54:31.062830,1446,2500,0.44,5,6,1,0.94
2026-02-02T19:54:31.180148,1603,1200,0.59,3,22,0,0.74
2026-02-02T19:54:31.191156,342,1200,0.98,3,12,1,0.99
2026-02-02T19:54:34.066708,1447,500,0.38,2,10,1,0.78
2026-02-02T19:54:34.179984,343,1800,0.59,3,13,1,0.99
2026-02-02T19:54:34.188755,1604,200,0.93,4,13,1,0.98
2026-02-02T19:54:37.068407,1448,2500,0.75,2,2,0,0.74
2026-02-02T19:54:37.188234,344,2500,0.5,6,21,1,0.97
2026-02-02T19:54:37.198818,1605,1200,0.17,6,21,1,0.73
2026-02-02T19:54:40.067403,1449,1200,0.76,4,6,0,0.75
2026-02-02T19:54:40.181340,345,1200,0.3,0,13,1,0.48
2026-02-02T19:54:40.190560,1606,1800,0.75,4,6,0,0.75
2026-02-02T19:54:43.070314,1450,2500,0.46,4,4,0,0.73
2026-02-02T19:54:43.190762,1607,500,0.94,0,21,0,0.49
2026-02-02T19:54:43.202117,346,1800,0.12,1,21,1,0.7
2026-02-02T19:54:46.070150,1451,200,0.2,3,19,0,0.47
2026-02-02T19:54:46.186691,347,500,0.96,2,12,0,0.73
2026-02-02T19:54:46.197750,1608,500,0.54,0,14,1,0.74
2026-02-02T19:54:49.073503,1452,1200,0.3,4,11,0,0.48
2026-02-02T19:54:49.191335,348,1200,0.47,3,4,0,0.73
2026-02-02T19:54:49.200481,1609,2500,0.26,3,7,0,0.48
2026-02-02T19:54:52.071871,1453,2500,0.55,3,23,1,0.99
2026-02-02T19:54:52.189399,349,1800,0.28,4,5,0,0.49
2026-02-02T19:54:52.200199,1610,2500,0.76,3,23,1,0.99
2026-02-02T19:54:55.077381,1454,2500,0.89,1,5,0,0.72
2026-02-02T19:54:55.198363,350,500,0.92,5,15,0,0.74
2026-02-02T19:54:55.209631,1611,200,0.13,5,20,0,0.47
2026-02-02T19:54:58.079924,1455,2500,0.55,0,5,1,0.75
2026-02-02T19:54:58.197251,351,2500,0.67,5,8,1,0.99
2026-02-02T19:54:58.211798,1612,500,0.96,1,8,1,0.96
2026-02-02T19:55:01.078701,1456,1200,0.79,4,6,1,1.0
2026-02-02T19:55:01.192930,352,500,0.86,6,8,0,0.74
2026-02-02T19:55:01.202547,1613,500,0.96,1,17,1,0.96
2026-02-02T19:55:04.077323,1457,500,0.37,1,21,0,0.48
2026-02-02T19:55:04.201352,353,2500,0.62,3,1,0,0.75
2026-02-02T19:55:04.219246,1614,1200,0.88,0,6,1,0.75
2026-02-02T19:55:07.079585,1458,500,0.77,4,13,1,0.99
2026-02-02T19:55:07.201282,354,200,0.15,1,5,0,0.45
2026-02-02T19:55:07.216938,1615,900,0.64,6,14,0,0.74
2026-02-02T19:55:10.082040,1459,200,0.21,0,20,0,0.22
2026-02-02T19:55:10.202752,355,2500,0.18,3,13,1,0.73
2026-02-02T19:55:10.217233,1616,1200,0.3,2,18,1,0.72
2026-02-02T19:55:13.081377,1460,200,0.88,5,20,0,0.73
2026-02-02T19:55:13.199121,356,1200,0.92,6,2,0,0.75
2026-02-02T19:55:13.211584,1617,1800,0.79,1,18,1,0.96
2026-02-02T19:55:16.084269,1461,500,0.96,4,11,1,0.99
2026-02-02T19:55:16.202510,357,1800,0.49,5,20,0,0.72
2026-02-02T19:55:16.218715,1618,500,0.12,3,9,1,0.73
2026-02-02T19:55:19.086843,1462,1800,0.88,1,21,1,0.96
2026-02-02T19:55:19.211659,358,1200,0.1,0,2,1,0.49
2026-02-02T19:55:19.223428,1619,1800,0.26,3,18,0,0.48
2026-02-02T19:55:22.095794,1463,200,0.65,5,23,0,0.73
2026-02-02T19:55:22.214662,359,200,0.27,1,21,0,0.44
2026-02-02T19:55:22.227254,1620,500,0.13,1,0,0,0.46
2026-02-02T19:55:25.087168,1464,900,0.88,6,18,1,0.99
2026-02-02T19:55:25.205866,360,1800,0.59,5,13,1,0.99
2026-02-02T19:55:25.218166,1621,900,0.76,3,16,0,0.74
2026-02-02T19:55:28.090848,1465,1800,0.97,6,8,0,0.74
2026-02-02T19:55:28.207960,361,1200,0.39,0,21,1,0.54
2026-02-02T19:55:28.225663,1622,500,0.84,2,5,1,0.99
2026-02-02T19:55:31.092648,1466,2500,0.18,0,4,0,0.24
2026-02-02T19:55:31.209812,362,900,0.38,5,17,1,0.79
2026-02-02T19:55:31.224753,1623,1200,0.98,5,0,0,0.75
2026-02-02T19:55:34.090878,1467,2500,0.46,3,4,1,0.98
2026-02-02T19:55:34.209372,363,900,0.95,1,13,1,0.96
2026-02-02T19:55:34.221402,1624,1800,0.72,0,22,1,0.74
2026-02-02T19:55:37.095087,1468,1800,0.3,5,2,0,0.49
2026-02-02T19:55:37.211277,364,200,0.57,0,7,0,0.48
2026-02-02T19:55:37.227791,1625,2500,0.89,3,22,1,0.99
2026-02-02T19:55:40.096293,1469,2500,0.29,0,7,1,0.48
2026-02-02T19:55:40.215224,365,900,0.49,6,12,0,0.72
2026-02-02T19:55:40.229298,1626,1800,0.64,4,7,1,0.99
2026-02-02T19:55:43.100817,1470,200,0.97,5,7,0,0.73
2026-02-02T19:55:43.215911,366,900,0.4,4,17,0,0.54
2026-02-02T19:55:43.226601,1627,500,0.23,3,17,1,0.73
2026-02-02T19:55:46.100663,1471,1200,0.37,2,17,1,0.75
2026-02-02T19:55:46.216900,367,1800,0.48,2,6,0,0.72
2026-02-02T19:55:46.230193,1628,1200,0.52,3,12,0,0.74
2026-02-02T19:55:49.099160,1472,1200,0.67,0,14,1,0.74
2026-02-02T19:55:49.218798,368,500,0.46,5,7,0,0.72
2026-02-02T19:55:49.234874,1629,900,0.11,2,1,0,0.48
2026-02-02T19:55:52.101335,1473,1200,0.23,2,4,0,0.48
2026-02-02T19:55:52.216439,369,500,0.48,5,19,0,0.72
2026-02-02T19:55:52.232455,1630,900,0.92,0,17,1,0.74
2026-02-02T19:55:55.101361,1474,900,0.29,4,15,0,0.48
2026-02-02T19:55:55.219819,370,900,0.37,4,11,0,0.51
2026-02-02T19:55:55.231641,1631,500,0.92,5,21,0,0.74
2026-02-02T19:55:58.107751,1475,900,0.36,5,5,1,0.77
2026-02-02T19:55:58.221172,371,500,0.33,4,9,0,0.48
2026-02-02T19:55:58.233366,1632,1800,0.63,1,17,0,0.71
2026-02-02T19:56:01.103547,1476,2500,0.34,3,11,1,0.73
2026-02-02T19:56:01.224452,372,900,0.49,5,12,0,0.72
2026-02-02T19:56:01.239013,1633,1200,0.84,5,3,0,0.75
2026-02-02T19:56:04.107072,1477,2500,0.51,1,18,1,0.96
2026-02-02T19:56:04.226048,373,500,0.66,0,19,1,0.74
2026-02-02T19:56:04.237481,1634,200,0.31,1,16,0,0.44
2026-02-02T19:56:07.111479,1478,2500,0.94,1,16,1,0.96
2026-02-02T19:56:07.225666,374,2500,0.84,3,7,1,0.99
2026-02-02T19:56:07.241433,1635,900,0.63,1,0,0,0.72
2026-02-02T19:56:10.112302,1479,900,0.67,4,5,1,1.0
2026-02-02T19:56:10.227775,375,500,0.51,2,16,0,0.73
2026-02-02T19:56:10.238445,1636,200,0.37,6,19,0,0.5
2026-02-02T19:56:13.111385,1480,2500,0.47,4,12,1,0.97
2026-02-02T19:56:13.227294,376,900,0.17,3,17,0,0.48
2026-02-02T19:56:13.239969,1637,1800,0.89,3,13,0,0.74
2026-02-02T19:56:16.112794,1481,500,0.11,3,10,0,0.48
2026-02-02T19:56:16.226502,377,500,0.56,3,11,0,0.74
2026-02-02T19:56:16.241102,1638,2500,0.87,0,5,1,0.75
2026-02-02T19:56:19.116326,1482,900,0.45,4,4,1,0.94
2026-02-02T19:56:19.228998,378,2500,0.66,5,9,1,0.99
2026-02-02T19:56:19.242368,1639,2500,0.55,0,2,1,0.75
2026-02-02T19:56:22.114242,1483,500,0.37,5,23,0,0.51
2026-02-02T19:56:22.229580,379,2500,0.99,4,11,0,0.74
2026-02-02T19:56:22.241155,1640,500,0.31,6,20,0,0.48
2026-02-02T19:56:25.122478,1484,900,0.1,2,20,1,0.72
2026-02-02T19:56:25.230103,380,500,0.77,1,17,0,0.71
2026-02-02T19:56:25.242340,1641,1200,0.78,1,17,0,0.71
2026-02-02T19:56:28.122135,1485,500,0.22,6,23,1,0.73
2026-02-02T19:56:28.232533,381,1800,0.98,6,1,0,0.75
2026-02-02T19:56:28.249231,1642,900,0.53,3,0,0,0.75
2026-02-02T19:56:31.120622,1486,2500,0.21,1,17,0,0.45
2026-02-02T19:56:31.233543,382,200,0.23,5,0,1,0.73
2026-02-02T19:56:31.243841,1643,900,0.31,4,16,1,0.73
2026-02-02T19:56:34.120132,1487,900,0.27,1,3,1,0.71
2026-02-02T19:56:34.241526,383,1200,0.2,2,15,0,0.47
2026-02-02T19:56:34.273594,1644,200,0.88,2,21,1,0.97
2026-02-02T19:56:37.126150,1488,200,0.88,1,23,0,0.7
2026-02-02T19:56:37.243388,384,200,0.66,6,3,0,0.74
2026-02-02T19:56:37.254770,1645,1800,0.79,0,2,1,0.75
2026-02-02T19:56:40.123338,1489,900,0.45,5,1,1,0.94
2026-02-02T19:56:40.237872,385,2500,0.41,0,20,1,0.67
2026-02-02T19:56:40.251064,1646,1200,0.86,0,21,0,0.49
2026-02-02T19:56:43.127535,1490,500,0.75,4,0,1,1.0
2026-02-02T19:56:43.237584,386,2500,0.46,1,2,1,0.95
2026-02-02T19:56:43.254998,1647,2500,0.86,3,18,1,0.99
2026-02-02T19:56:46.127618,1491,1200,0.88,3,2,1,1.0
2026-02-02T19:56:46.241523,387,900,0.49,6,22,0,0.72
2026-02-02T19:56:46.252956,1648,1200,0.71,0,23,1,0.74
2026-02-02T19:56:49.132150,1492,2500,0.4,4,1,0,0.55
2026-02-02T19:56:49.238518,388,1200,0.8,5,6,1,1.0
2026-02-02T19:56:49.255668,1649,900,0.29,0,1,1,0.49
2026-02-02T19:56:52.132058,1493,900,0.78,0,21,0,0.49
2026-02-02T19:56:52.243779,389,200,0.94,6,17,1,0.98
2026-02-02T19:56:52.255507,1650,2500,0.86,6,22,0,0.74
2026-02-02T19:56:55.136417,1494,2500,0.56,2,2,1,0.99
2026-02-02T19:56:55.246495,390,200,0.58,0,20,0,0.48
2026-02-02T19:56:55.257543,1651,200,0.65,2,2,0,0.73
2026-02-02T19:56:58.133490,1495,900,0.2,5,17,1,0.73
2026-02-02T19:56:58.250534,391,2500,0.64,0,4,0,0.5
2026-02-02T19:56:58.264572,1652,1800,0.31,2,5,0,0.48
2026-02-02T19:57:01.134380,1496,1800,0.29,5,17,1,0.73
2026-02-02T19:57:01.247771,392,500,0.23,6,10,0,0.48
2026-02-02T19:57:01.259634,1653,900,0.5,6,21,0,0.72
2026-02-02T19:57:04.135206,1497,1800,0.25,4,9,1,0.73
2026-02-02T19:57:04.245555,393,900,0.47,0,12,1,0.72
2026-02-02T19:57:04.263528,1654,500,1.0,0,23,1,0.74
2026-02-02T19:57:07.135175,1498,2500,0.27,2,21,0,0.47
2026-02-02T19:57:07.251282,394,500,0.21,2,14,1,0.72
2026-02-02T19:57:07.263730,1655,200,0.79,4,18,1,0.98
2026-02-02T19:57:10.141516,1499,200,0.83,6,23,1,0.98
2026-02-02T19:57:10.253109,395,500,0.11,0,15,1,0.48
2026-02-02T19:57:10.264079,1656,1200,0.58,3,17,0,0.74
2026-02-02T19:57:13.140640,1500,1800,0.54,2,21,1,0.98
2026-02-02T19:57:13.252533,396,2500,0.7,2,7,1,0.98
2026-02-02T19:57:13.265219,1657,200,0.35,6,12,0,0.47
2026-02-02T19:57:16.150291,1501,200,0.13,4,3,0,0.48
2026-02-02T19:57:16.252797,397,1200,0.8,0,12,1,0.74
2026-02-02T19:57:16.267725,1658,200,0.45,6,23,0,0.67
2026-02-02T19:57:19.150053,1502,1800,0.15,0,21,1,0.48
2026-02-02T19:57:19.254262,398,1200,0.12,6,16,1,0.73
2026-02-02T19:57:19.266783,1659,1200,0.17,5,2,0,0.49
2026-02-02T19:57:22.144458,1503,1200,0.55,2,16,1,0.98
2026-02-02T19:57:22.254714,399,900,0.22,4,23,1,0.73
2026-02-02T19:57:22.267220,1660,1800,0.35,1,4,1,0.71
2026-02-02T19:57:25.150271,1504,900,0.68,6,15,0,0.74
2026-02-02T19:57:25.259150,400,900,0.64,5,2,1,1.0
2026-02-02T19:57:25.271082,1661,500,0.17,4,2,0,0.49
2026-02-02T19:57:28.155522,1505,1200,0.25,1,12,1,0.7
2026-02-02T19:57:28.257469,401,2500,0.15,0,1,0,0.24
2026-02-02T19:57:28.270096,1662,1200,0.14,1,1,0,0.46
2026-02-02T19:57:31.154023,1506,200,0.99,6,23,0,0.73
2026-02-02T19:57:31.260657,402,1200,0.89,2,11,0,0.73
2026-02-02T19:57:31.274191,1663,1200,0.48,5,20,1,0.97
2026-02-02T19:57:34.152100,1507,1200,0.22,4,9,1,0.73
2026-02-02T19:57:34.262851,403,2500,0.72,5,1,0,0.75
2026-02-02T19:57:34.275659,1664,2500,0.96,1,21,1,0.96
2026-02-02T19:57:37.156085,1508,900,0.65,4,6,1,1.0
2026-02-02T19:57:37.264394,404,500,0.69,4,6,1,1.0
2026-02-02T19:57:37.279831,1665,2500,0.41,5,21,1,0.92
2026-02-02T19:57:40.153132,1509,1800,0.62,4,11,1,0.99
2026-02-02T19:57:40.261052,405,200,0.97,6,0,0,0.74
2026-02-02T19:57:40.273109,1666,900,0.84,3,22,0,0.74
2026-02-02T19:57:43.232745,1510,500,0.38,0,3,0,0.3
2026-02-02T19:57:43.272389,406,900,0.14,5,8,0,0.48
2026-02-02T19:57:43.293937,1667,900,0.53,5,10,1,0.99
2026-02-02T19:57:46.172685,1511,2500,0.9,1,15,1,0.96
2026-02-02T19:57:46.270502,407,1800,0.97,4,3,0,0.75
2026-02-02T19:57:46.286434,1668,900,0.58,2,23,1,0.98
2026-02-02T19:57:49.171902,1512,500,0.3,1,9,0,0.45
2026-02-02T19:57:49.272750,408,2500,0.38,1,3,0,0.52
2026-02-02T19:57:49.285158,1669,500,0.28,0,0,0,0.24
2026-02-02T19:57:52.168996,1513,2500,0.57,4,5,0,0.75
2026-02-02T19:57:52.271330,409,2500,0.3,2,13,1,0.72
2026-02-02T19:57:52.287201,1670,1200,0.22,0,20,0,0.23
2026-02-02T19:57:55.171763,1514,900,0.53,5,15,0,0.74
2026-02-02T19:57:55.282807,410,900,0.44,2,16,1,0.92
2026-02-02T19:57:55.295620,1671,900,0.34,3,5,1,0.74
2026-02-02T19:57:58.175589,1515,500,0.2,5,4,0,0.49
2026-02-02T19:57:58.273205,411,2500,0.81,2,17,0,0.73
2026-02-02T19:57:58.289435,1672,500,0.7,6,4,1,1.0
2026-02-02T19:58:01.178180,1516,200,0.59,0,9,0,0.48
2026-02-02T19:58:01.278517,412,500,0.74,4,2,0,0.75
2026-02-02T19:58:01.290021,1673,1800,0.78,5,6,1,1.0
2026-02-02T19:58:04.185465,1517,1800,0.41,6,0,0,0.68
2026-02-02T19:58:04.292047,413,200,0.31,1,18,1,0.69
2026-02-02T19:58:04.309385,1674,1800,0.56,3,20,0,0.74
2026-02-02T19:58:07.181530,1518,500,0.71,4,11,0,0.74
2026-02-02T19:58:07.279724,414,1800,0.78,5,23,0,0.74
2026-02-02T19:58:07.298369,1675,200,0.58,2,23,1,0.97
2026-02-02T19:58:10.186088,1519,1200,0.28,1,12,0,0.45
2026-02-02T19:58:10.284999,415,1800,0.42,6,0,0,0.68
2026-02-02T19:58:10.297121,1676,900,0.81,1,17,1,0.96
2026-02-02T19:58:13.186144,1520,1800,0.22,4,15,0,0.48
2026-02-02T19:58:13.284218,416,500,0.81,2,4,0,0.74
2026-02-02T19:58:13.295886,1677,900,0.63,5,11,1,0.99
2026-02-02T19:58:16.183139,1521,900,0.25,4,13,1,0.73
2026-02-02T19:58:16.281056,417,500,0.59,2,23,1,0.98
2026-02-02T19:58:16.295882,1678,1200,0.15,0,17,0,0.23
2026-02-02T19:58:19.183528,1522,200,0.22,0,5,1,0.48
2026-02-02T19:58:19.284129,418,1200,0.41,5,23,0,0.67
2026-02-02T19:58:19.297687,1679,900,0.35,6,22,0,0.48
2026-02-02T19:58:22.185790,1523,200,0.56,4,12,1,0.98
2026-02-02T19:58:22.287557,419,1800,0.14,6,9,1,0.73
2026-02-02T19:58:22.298830,1680,500,0.28,5,11,0,0.48
2026-02-02T19:58:25.189295,1524,1200,0.71,0,0,1,0.75
2026-02-02T19:58:25.287974,420,500,0.15,6,12,0,0.48
2026-02-02T19:58:25.299041,1681,900,0.26,6,9,0,0.48
2026-02-02T19:58:28.191913,1525,500,0.63,2,12,0,0.73
2026-02-02T19:58:28.296711,421,900,0.31,5,9,0,0.48
2026-02-02T19:58:28.316924,1682,2500,0.53,3,22,1,0.99
2026-02-02T19:58:31.243548,1526,1200,0.86,1,22,1,0.96
2026-02-02T19:58:31.299217,422,200,0.41,2,22,1,0.9
2026-02-02T19:58:31.322014,1683,2500,0.69,4,20,0,0.74
2026-02-02T19:58:34.197757,1527,2500,0.92,6,0,1,1.0
2026-02-02T19:58:34.294488,423,1200,0.39,2,22,1,0.78
2026-02-02T19:58:34.311400,1684,1200,0.97,0,20,0,0.49
2026-02-02T19:58:37.197633,1528,900,0.59,4,2,1,1.0
2026-02-02T19:58:37.293191,424,1200,0.91,3,12,0,0.74
2026-02-02T19:58:37.312241,1685,1800,0.33,1,18,0,0.45
2026-02-02T19:58:40.200640,1529,200,0.4,6,11,1,0.78
2026-02-02T19:58:40.298256,425,1800,0.63,5,18,1,0.99
2026-02-02T19:58:40.314163,1686,200,0.52,3,16,1,0.98
2026-02-02T19:58:43.200162,1530,1200,0.16,4,16,0,0.48
2026-02-02T19:58:43.298321,426,1800,0.42,3,1,1,0.93
2026-02-02T19:58:43.314219,1687,500,0.52,5,21,0,0.74
2026-02-02T19:58:46.208067,1531,500,0.6,5,6,1,1.0
2026-02-02T19:58:46.302892,427,900,0.95,2,23,1,0.98
2026-02-02T19:58:46.315206,1688,500,0.89,1,2,0,0.72
2026-02-02T19:58:49.201027,1532,2500,0.68,5,10,1,0.99
2026-02-02T19:58:49.304114,428,1800,0.12,5,14,0,0.48
2026-02-02T19:58:49.319367,1689,500,0.7,5,13,1,0.99
2026-02-02T19:58:52.204812,1533,200,0.75,1,1,1,0.96
